timestamp,relative_time (seg),id,value
1562356800867,353.513,0xdc,"{'D2_Torque_Feedback': 3.1, 'D3_Power_On_Timer': 889.6800000000001, 'D1_Commanded_Torque': 3.9000000000000004}"
1562356801868,354.514,0xdd,"{'D1_Modulation_Index': 0.1573, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 5.2, 'D3_Id_Command': 0.0}"
1562356802869,355.515,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.93, 'D1_Analog_Input_1': 4.93}"
1562356803870,356.516,0xda,"{'D3_Relay_5_Status': 0, 'D5_Inverter_Command_Mode': 0, 'D6_Inverter_Enable_Lockout': 0, 'D6_Inverter_Enable_State': 1, 'D4_Inverter_Discharge_State': 0, 'D7_BMS_Active': 0, 'D4_Inverter_Run_Mode': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_3_Status': 1, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D3_Relay_4_Status': 0, 'D3_Relay_6_Status': 0, 'D7_Direction_Command': 1, 'D7_BMS_Torque_Limiting': 0, 'D3_Relay_1_Status': 0}"
1562356804871,357.517,0xd7,"{'D2_Output_Voltage': 47.2, 'D4_VBC_Vq_Voltage': 47.2, 'D1_DC_Bus_Voltage': 607.0, 'D3_VAB_Vd_Voltage': -1.5}"
1562356805873,358.519,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': -2.2, 'D4_Iq': 5.9, 'D2_Flux_Feedback': -6.081}"
1562356806874,359.52,0xdc,"{'D2_Torque_Feedback': 4.1000000000000005, 'D3_Power_On_Timer': 895.611, 'D1_Commanded_Torque': 3.9000000000000004}"
1562356807876,360.522,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': -2.3000000000000003, 'D4_Iq': 4.4, 'D2_Flux_Feedback': -6.081}"
1562356808878,361.524,0xdd,"{'D1_Modulation_Index': 0.163, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 6.5, 'D3_Id_Command': 0.0}"
1562356809879,362.525,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': 2.4000000000000004, 'D4_Iq': 6.1000000000000005, 'D2_Flux_Feedback': -6.081}"
1562356810880,363.526,0xd6,"{'D3_Phase_C_Current': 0.0, 'D4_DC_Bus_Current': 0.7000000000000001, 'D1_Phase_A_Current': 4.5, 'D2_Phase_B_Current': -5.4}"
1562356811885,364.531,0xdd,"{'D1_Modulation_Index': 0.16920000000000002, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 6.4, 'D3_Id_Command': 0.0}"
1562356812885,365.531,0xd6,"{'D3_Phase_C_Current': -6.2, 'D4_DC_Bus_Current': 0.7000000000000001, 'D1_Phase_A_Current': 2.9000000000000004, 'D2_Phase_B_Current': 2.3000000000000003}"
1562356813887,366.533,0xd5,"{'D4_Delta_Resolver_Filtered': 94.2, 'D3_Electrical_Output_Frequency': 101.80000000000001, 'D2_Motor_Speed': 611, 'D1_Motor_Angle_Electrical': 180.3}"
1562356814887,367.533,0xdd,"{'D1_Modulation_Index': 0.17220000000000002, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 6.4, 'D3_Id_Command': 0.0}"
1562356815888,368.534,0xd4,"{'D2_Digital_Input_2': 0, 'D4_Digital_Input_4': 0, 'D7_Digital_Input_7': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D6_Digital_Input_6': 0}"
1562356816892,369.538,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 5.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356817891,370.537,0xdc,"{'D2_Torque_Feedback': 4.3, 'D3_Power_On_Timer': 906.672, 'D1_Commanded_Torque': 4.9}"
1562356818891,371.537,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.95, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.93, 'D1_Analog_Input_1': 4.93}"
1562356819892,372.538,0xd7,"{'D2_Output_Voltage': 52.5, 'D4_VBC_Vq_Voltage': 52.400000000000006, 'D1_DC_Bus_Voltage': 607.9, 'D3_VAB_Vd_Voltage': -2.5}"
1562356820895,373.541,0xdd,"{'D1_Modulation_Index': 0.1757, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 6.6000000000000005, 'D3_Id_Command': 0.0}"
1562356821895,374.541,0xdb,"{'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0, 'D1_Post_Fault_Lo': 0}"
1562356822897,375.543,0xdd,"{'D1_Modulation_Index': 0.17320000000000002, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 6.5, 'D3_Id_Command': 0.0}"
1562356823897,376.543,0xdc,"{'D2_Torque_Feedback': 3.7, 'D3_Power_On_Timer': 912.612, 'D1_Commanded_Torque': 4.9}"
1562356824898,377.544,0xd5,"{'D4_Delta_Resolver_Filtered': 94.30000000000001, 'D3_Electrical_Output_Frequency': 103.60000000000001, 'D2_Motor_Speed': 622, 'D1_Motor_Angle_Electrical': 247.60000000000002}"
1562356825900,378.546,0xda,"{'D3_Relay_5_Status': 0, 'D5_Inverter_Command_Mode': 0, 'D6_Inverter_Enable_Lockout': 0, 'D6_Inverter_Enable_State': 1, 'D4_Inverter_Discharge_State': 0, 'D7_BMS_Active': 0, 'D4_Inverter_Run_Mode': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_3_Status': 1, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D3_Relay_4_Status': 0, 'D3_Relay_6_Status': 0, 'D7_Direction_Command': 1, 'D7_BMS_Torque_Limiting': 0, 'D3_Relay_1_Status': 0}"
1562356826903,379.549,0xdd,"{'D1_Modulation_Index': 0.17270000000000002, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 6.4, 'D3_Id_Command': 0.0}"
1562356827903,380.549,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 5.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356828904,381.55,0xd6,"{'D3_Phase_C_Current': 4.7, 'D4_DC_Bus_Current': 0.7000000000000001, 'D1_Phase_A_Current': -2.7, 'D2_Phase_B_Current': -3.5}"
1562356829908,382.554,0xdd,"{'D1_Modulation_Index': 0.1713, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 6.300000000000001, 'D3_Id_Command': 0.0}"
1562356830908,383.554,0xd7,"{'D2_Output_Voltage': 52.2, 'D4_VBC_Vq_Voltage': 52.2, 'D1_DC_Bus_Voltage': 607.0, 'D3_VAB_Vd_Voltage': -2.0}"
1562356831909,384.555,0xdd,"{'D1_Modulation_Index': 0.1743, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 6.5, 'D3_Id_Command': 0.0}"
1562356832911,385.557,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': 0.5, 'D4_Iq': 7.4, 'D2_Flux_Feedback': -6.081}"
1562356833911,386.557,0xd7,"{'D2_Output_Voltage': 54.1, 'D4_VBC_Vq_Voltage': 54.1, 'D1_DC_Bus_Voltage': 605.9, 'D3_VAB_Vd_Voltage': -2.8000000000000003}"
1562356834914,387.56,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 6.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356835913,388.559,0xda,"{'D3_Relay_5_Status': 0, 'D5_Inverter_Command_Mode': 0, 'D6_Inverter_Enable_Lockout': 0, 'D6_Inverter_Enable_State': 1, 'D4_Inverter_Discharge_State': 0, 'D7_BMS_Active': 0, 'D4_Inverter_Run_Mode': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_3_Status': 1, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D3_Relay_4_Status': 0, 'D3_Relay_6_Status': 0, 'D7_Direction_Command': 1, 'D7_BMS_Torque_Limiting': 0, 'D3_Relay_1_Status': 0}"
1562356836914,389.56,0xdb,"{'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0, 'D1_Post_Fault_Lo': 0}"
1562356837916,390.562,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.92, 'D1_Analog_Input_1': 4.93}"
1562356838917,391.563,0xdb,"{'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0, 'D1_Post_Fault_Lo': 0}"
1562356839917,392.563,0xd4,"{'D2_Digital_Input_2': 0, 'D4_Digital_Input_4': 0, 'D7_Digital_Input_7': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D6_Digital_Input_6': 0}"
1562356840920,393.566,0xdd,"{'D1_Modulation_Index': 0.18460000000000001, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 7.6000000000000005, 'D3_Id_Command': 0.0}"
1562356841919,394.565,0xdc,"{'D2_Torque_Feedback': 5.6000000000000005, 'D3_Power_On_Timer': 930.63, 'D1_Commanded_Torque': 5.9}"
1562356842920,395.566,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.95, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.93, 'D1_Analog_Input_1': 4.93}"
1562356843925,396.571,0xdc,"{'D2_Torque_Feedback': 6.6000000000000005, 'D3_Power_On_Timer': 932.691, 'D1_Commanded_Torque': 5.9}"
1562356844926,397.572,0xd5,"{'D4_Delta_Resolver_Filtered': 95.0, 'D3_Electrical_Output_Frequency': 114.4, 'D2_Motor_Speed': 686, 'D1_Motor_Angle_Electrical': 138.20000000000002}"
1562356845927,398.573,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 6.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356846930,399.576,0xdc,"{'D2_Torque_Feedback': 6.5, 'D3_Power_On_Timer': 935.715, 'D1_Commanded_Torque': 5.9}"
1562356847931,400.577,0xdd,"{'D1_Modulation_Index': 0.1854, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 7.7, 'D3_Id_Command': 0.0}"
1562356848932,401.578,0xdc,"{'D2_Torque_Feedback': 6.300000000000001, 'D3_Power_On_Timer': 937.677, 'D1_Commanded_Torque': 5.9}"
1562356849934,402.58,0xdd,"{'D1_Modulation_Index': 0.1859, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 7.7, 'D3_Id_Command': 0.0}"
1562356850938,403.584,0xdc,"{'D2_Torque_Feedback': 5.9, 'D3_Power_On_Timer': 939.648, 'D1_Commanded_Torque': 5.9}"
1562356851940,404.586,0xdd,"{'D1_Modulation_Index': 0.18780000000000002, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 7.800000000000001, 'D3_Id_Command': 0.0}"
1562356852940,405.586,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.96, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.92, 'D1_Analog_Input_1': 4.93}"
1562356853945,406.591,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 7.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356854946,407.592,0xdd,"{'D1_Modulation_Index': 0.19290000000000002, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 9.0, 'D3_Id_Command': 0.0}"
1562356855946,408.592,0xd7,"{'D2_Output_Voltage': 59.2, 'D4_VBC_Vq_Voltage': 59.0, 'D1_DC_Bus_Voltage': 607.6, 'D3_VAB_Vd_Voltage': -3.6}"
1562356856947,409.593,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': -2.0, 'D4_Iq': 8.4, 'D2_Flux_Feedback': -6.081}"
1562356857948,410.594,0xd6,"{'D3_Phase_C_Current': 1.3, 'D4_DC_Bus_Current': 1.0, 'D1_Phase_A_Current': 7.800000000000001, 'D2_Phase_B_Current': -6.800000000000001}"
1562356858952,411.598,0xdc,"{'D2_Torque_Feedback': 5.5, 'D3_Power_On_Timer': 947.658, 'D1_Commanded_Torque': 6.9}"
1562356859954,412.6,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.93, 'D1_Analog_Input_1': 4.92}"
1562356860954,413.6,0xda,"{'D3_Relay_5_Status': 0, 'D5_Inverter_Command_Mode': 0, 'D6_Inverter_Enable_Lockout': 0, 'D6_Inverter_Enable_State': 1, 'D4_Inverter_Discharge_State': 0, 'D7_BMS_Active': 0, 'D4_Inverter_Run_Mode': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_3_Status': 1, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D3_Relay_4_Status': 0, 'D3_Relay_6_Status': 0, 'D7_Direction_Command': 1, 'D7_BMS_Torque_Limiting': 0, 'D3_Relay_1_Status': 0}"
1562356861956,414.602,0xd9,"{'D1_Reference_Voltage_1_5': 1.51, 'D4_Reference_Voltage_12_0': 10.950000000000001, 'D3_Reference_Voltage_5_0': 5.1000000000000005, 'D2_Reference_Voltage_2_5': 2.5100000000000002}"
1562356862957,415.603,0xda,"{'D3_Relay_5_Status': 0, 'D5_Inverter_Command_Mode': 0, 'D6_Inverter_Enable_Lockout': 0, 'D6_Inverter_Enable_State': 1, 'D4_Inverter_Discharge_State': 0, 'D7_BMS_Active': 0, 'D4_Inverter_Run_Mode': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_3_Status': 1, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D3_Relay_4_Status': 0, 'D3_Relay_6_Status': 0, 'D7_Direction_Command': 1, 'D7_BMS_Torque_Limiting': 0, 'D3_Relay_1_Status': 0}"
1562356863960,416.606,0xdc,"{'D2_Torque_Feedback': 7.2, 'D3_Power_On_Timer': 952.707, 'D1_Commanded_Torque': 6.9}"
1562356864960,417.606,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.92, 'D1_Analog_Input_1': 4.93}"
1562356865961,418.607,0xd7,"{'D2_Output_Voltage': 60.0, 'D4_VBC_Vq_Voltage': 59.900000000000006, 'D1_DC_Bus_Voltage': 606.3000000000001, 'D3_VAB_Vd_Voltage': -3.9000000000000004}"
1562356866962,419.608,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': 0.0, 'D4_Iq': 8.5, 'D2_Flux_Feedback': -6.081}"
1562356867963,420.609,0xdb,"{'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0, 'D1_Post_Fault_Lo': 0}"
1562356868964,421.61,0xd5,"{'D4_Delta_Resolver_Filtered': 95.60000000000001, 'D3_Electrical_Output_Frequency': 125.5, 'D2_Motor_Speed': 753, 'D1_Motor_Angle_Electrical': 155.9}"
1562356869965,422.611,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.93, 'D1_Analog_Input_1': 4.93}"
1562356870969,423.615,0xdd,"{'D1_Modulation_Index': 0.19840000000000002, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 9.0, 'D3_Id_Command': 0.0}"
1562356871969,424.615,0xd5,"{'D4_Delta_Resolver_Filtered': 95.60000000000001, 'D3_Electrical_Output_Frequency': 124.9, 'D2_Motor_Speed': 750, 'D1_Motor_Angle_Electrical': 359.1}"
1562356872971,425.617,0xd4,"{'D2_Digital_Input_2': 0, 'D4_Digital_Input_4': 0, 'D7_Digital_Input_7': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D6_Digital_Input_6': 0}"
1562356873975,426.621,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 7.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356874975,427.621,0xdc,"{'D2_Torque_Feedback': 8.3, 'D3_Power_On_Timer': 963.705, 'D1_Commanded_Torque': 6.9}"
1562356875976,428.622,0xd4,"{'D2_Digital_Input_2': 0, 'D4_Digital_Input_4': 0, 'D7_Digital_Input_7': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D6_Digital_Input_6': 0}"
1562356876978,429.624,0xdd,"{'D1_Modulation_Index': 0.19770000000000001, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 9.0, 'D3_Id_Command': 0.0}"
1562356877983,430.629,0xdc,"{'D2_Torque_Feedback': 5.7, 'D3_Power_On_Timer': 966.711, 'D1_Commanded_Torque': 6.9}"
1562356878983,431.629,0xd7,"{'D2_Output_Voltage': 60.2, 'D4_VBC_Vq_Voltage': 60.0, 'D1_DC_Bus_Voltage': 607.6, 'D3_VAB_Vd_Voltage': -4.1000000000000005}"
1562356879988,432.634,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 7.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356880985,433.631,0xdb,"{'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0, 'D1_Post_Fault_Lo': 0}"
1562356881986,434.632,0xd4,"{'D2_Digital_Input_2': 0, 'D4_Digital_Input_4': 0, 'D7_Digital_Input_7': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D6_Digital_Input_6': 0}"
1562356882988,435.634,0xdd,"{'D1_Modulation_Index': 0.199, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 9.1, 'D3_Id_Command': 0.0}"
1562356883989,436.635,0xd7,"{'D2_Output_Voltage': 59.800000000000004, 'D4_VBC_Vq_Voltage': 59.7, 'D1_DC_Bus_Voltage': 607.0, 'D3_VAB_Vd_Voltage': -3.6}"
1562356884990,437.636,0xd3,"{'D5_Analog_Input_5': 4.93, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.91, 'D3_Analog_Input_3': 4.93, 'D1_Analog_Input_1': 4.93}"
1562356885993,438.639,0xdd,"{'D1_Modulation_Index': 0.198, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 9.0, 'D3_Id_Command': 0.0}"
1562356886994,439.64,0xda,"{'D3_Relay_5_Status': 0, 'D5_Inverter_Command_Mode': 0, 'D6_Inverter_Enable_Lockout': 0, 'D6_Inverter_Enable_State': 1, 'D4_Inverter_Discharge_State': 0, 'D7_BMS_Active': 0, 'D4_Inverter_Run_Mode': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_3_Status': 1, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D3_Relay_4_Status': 0, 'D3_Relay_6_Status': 0, 'D7_Direction_Command': 1, 'D7_BMS_Torque_Limiting': 0, 'D3_Relay_1_Status': 0}"
1562356887995,440.641,0xd6,"{'D3_Phase_C_Current': 0.2, 'D4_DC_Bus_Current': 1.1, 'D1_Phase_A_Current': -6.800000000000001, 'D2_Phase_B_Current': 9.3}"
1562356888999,441.645,0xdc,"{'D2_Torque_Feedback': 6.5, 'D3_Power_On_Timer': 977.7, 'D1_Commanded_Torque': 6.9}"
1562356890000,442.646,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.95, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.93, 'D1_Analog_Input_1': 4.94}"
1562356891003,443.649,0xdc,"{'D2_Torque_Feedback': 6.7, 'D3_Power_On_Timer': 979.743, 'D1_Commanded_Torque': 6.9}"
1562356892006,444.652,0xdd,"{'D1_Modulation_Index': 0.19770000000000001, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 9.0, 'D3_Id_Command': 0.0}"
1562356893004,445.65,0xd6,"{'D3_Phase_C_Current': -7.7, 'D4_DC_Bus_Current': 1.2000000000000002, 'D1_Phase_A_Current': -2.7, 'D2_Phase_B_Current': 9.9}"
1562356894008,446.654,0xdc,"{'D2_Torque_Feedback': 7.1000000000000005, 'D3_Power_On_Timer': 982.767, 'D1_Commanded_Torque': 6.9}"
1562356895009,447.655,0xd4,"{'D2_Digital_Input_2': 0, 'D4_Digital_Input_4': 0, 'D7_Digital_Input_7': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D6_Digital_Input_6': 0}"
1562356896011,448.657,0xdd,"{'D1_Modulation_Index': 0.19870000000000002, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 9.1, 'D3_Id_Command': 0.0}"
1562356897012,449.658,0xd4,"{'D2_Digital_Input_2': 0, 'D4_Digital_Input_4': 0, 'D7_Digital_Input_7': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D6_Digital_Input_6': 0}"
1562356898013,450.659,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.93, 'D1_Analog_Input_1': 4.93}"
1562356899015,451.661,0xdc,"{'D2_Torque_Feedback': 7.0, 'D3_Power_On_Timer': 987.672, 'D1_Commanded_Torque': 6.9}"
1562356900017,452.663,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': 0.8, 'D4_Iq': 9.5, 'D2_Flux_Feedback': -6.081}"
1562356901018,453.664,0xdc,"{'D2_Torque_Feedback': 7.4, 'D3_Power_On_Timer': 989.6700000000001, 'D1_Commanded_Torque': 6.9}"
1562356902018,454.664,0xd5,"{'D4_Delta_Resolver_Filtered': 95.60000000000001, 'D3_Electrical_Output_Frequency': 124.2, 'D2_Motor_Speed': 745, 'D1_Motor_Angle_Electrical': 9.8}"
1562356903021,455.667,0xdc,"{'D2_Torque_Feedback': 5.2, 'D3_Power_On_Timer': 991.6410000000001, 'D1_Commanded_Torque': 6.9}"
1562356904021,456.667,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': -0.8, 'D4_Iq': 10.3, 'D2_Flux_Feedback': -6.081}"
1562356905023,457.669,0xdd,"{'D1_Modulation_Index': 0.1985, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 9.1, 'D3_Id_Command': 0.0}"
1562356906028,458.674,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 7.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356907026,459.672,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.92, 'D1_Analog_Input_1': 4.93}"
1562356908029,460.675,0xdd,"{'D1_Modulation_Index': 0.2008, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 9.1, 'D3_Id_Command': 0.0}"
1562356909030,461.676,0xd5,"{'D4_Delta_Resolver_Filtered': 95.60000000000001, 'D3_Electrical_Output_Frequency': 125.9, 'D2_Motor_Speed': 755, 'D1_Motor_Angle_Electrical': 128.6}"
1562356910031,462.677,0xd7,"{'D2_Output_Voltage': 60.1, 'D4_VBC_Vq_Voltage': 60.0, 'D1_DC_Bus_Voltage': 606.8000000000001, 'D3_VAB_Vd_Voltage': -3.8000000000000003}"
1562356911032,463.678,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.92, 'D1_Analog_Input_1': 4.93}"
1562356912034,464.68,0xdc,"{'D2_Torque_Feedback': 7.7, 'D3_Power_On_Timer': 1000.7040000000001, 'D1_Commanded_Torque': 8.0}"
1562356913035,465.681,0xd7,"{'D2_Output_Voltage': 63.300000000000004, 'D4_VBC_Vq_Voltage': 63.1, 'D1_DC_Bus_Voltage': 607.2, 'D3_VAB_Vd_Voltage': -4.4}"
1562356914036,466.682,0xd4,"{'D2_Digital_Input_2': 0, 'D4_Digital_Input_4': 0, 'D7_Digital_Input_7': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D6_Digital_Input_6': 0}"
1562356915037,467.683,0xd5,"{'D4_Delta_Resolver_Filtered': 96.30000000000001, 'D3_Electrical_Output_Frequency': 134.9, 'D2_Motor_Speed': 810, 'D1_Motor_Angle_Electrical': 67.7}"
1562356916039,468.685,0xdc,"{'D2_Torque_Feedback': 8.1, 'D3_Power_On_Timer': 1004.7180000000001, 'D1_Commanded_Torque': 8.0}"
1562356917041,469.687,0xdd,"{'D1_Modulation_Index': 0.2116, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 10.4, 'D3_Id_Command': 0.0}"
1562356918044,470.69,0xdc,"{'D2_Torque_Feedback': 8.8, 'D3_Power_On_Timer': 1006.716, 'D1_Commanded_Torque': 8.0}"
1562356919047,471.693,0xdb,"{'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0, 'D1_Post_Fault_Lo': 0}"
1562356920048,472.694,0xd9,"{'D1_Reference_Voltage_1_5': 1.51, 'D4_Reference_Voltage_12_0': 10.97, 'D3_Reference_Voltage_5_0': 5.09, 'D2_Reference_Voltage_2_5': 2.5100000000000002}"
1562356921050,473.696,0xdc,"{'D2_Torque_Feedback': 9.8, 'D3_Power_On_Timer': 1009.713, 'D1_Commanded_Torque': 8.0}"
